x1,x2,word,main_word,similar_score
36.436695,2.4506843,majikan,menjelang,0.5371343493461609
21.745047,2.279302,dana,menjelang,0.491604745388031
-5.880306,30.920256,anak,menjelang,0.486329585313797
1.5931724,-22.396519,buah,menjelang,0.47918662428855896
22.683134,-0.74410695,menolak,menjelang,0.46824532747268677
25.149462,-0.15921745,menzalimi,menjelang,0.45719942450523376
23.6312,20.32806,mayat,menjelang,0.44781970977783203
9.764999,16.14559,akui,menjelang,0.44768187403678894
-15.880808,1.1703367,bekas,tersambar,0.641121506690979
-2.7004728,-9.856874,tetimpa,tersambar,0.5941961407661438
-4.794345,-3.2485456,serakah,tersambar,0.5728654265403748
-4.175748,-6.8983393,sahabat,tersambar,0.525538980960846
-15.906982,-2.1768625,ajar,tersambar,0.4790286719799042
8.105127,17.58923,toren,tersambar,0.4621729254722595
-1.7307508,-30.864613,ajalnya,tersambar,0.45072615146636963
7.9327617,19.941986,mesjid,tersambar,0.4496902823448181
10.502478,16.079027,akui,tersambar,0.4482172131538391
-13.842638,-1.3077154,menyiksa,tersambar,0.4408058524131775
